first				second				third				
A	T	C	G	A	T	C	G	A	T	C	G	length
0.243542	0.114391	0.221402	0.420664	0.383764	0.306273	0.202952	0.107011	0.228782	0.243542	0.280443	0.247232	816
0.273063	0.225092	0.214022	0.287823	0.391144	0.332103	0.162362	0.114391	0.254613	0.357934	0.173432	0.214022	816
0.232472	0.162362	0.236162	0.369004	0.250923	0.317343	0.228782	0.202952	0.191882	0.261993	0.225092	0.321033	816
0.166052	0.188192	0.332103	0.313653	0.210332	0.265683	0.258303	0.265683	0.180812	0.280443	0.206642	0.332103	816
0.254613	0.110701	0.280443	0.354244	0.276753	0.276753	0.250923	0.195572	0.199262	0.258303	0.221402	0.321033	816
0.280443	0.143911	0.232472	0.343173	0.369004	0.324723	0.177122	0.129151	0.191882	0.287823	0.276753	0.243542	816
0.273063	0.151292	0.169742	0.405904	0.365314	0.321033	0.154982	0.158672	0.228782	0.287823	0.280443	0.202952	816
0.383764	0.140221	0.199262	0.276753	0.321033	0.191882	0.302583	0.184502	0.228782	0.295203	0.269373	0.206642	816
0.217712	0.151292	0.284133	0.346863	0.295203	0.284133	0.214022	0.206642	0.228782	0.254613	0.239852	0.276753	816
0.339483	0.136531	0.250923	0.273063	0.321033	0.309963	0.228782	0.140221	0.265683	0.350554	0.206642	0.177122	816
0.280443	0.188192	0.261993	0.269373	0.214022	0.457565	0.202952	0.125461	0.136531	0.210332	0.284133	0.369004	816
0.214022	0.147601	0.261993	0.376384	0.295203	0.247232	0.280443	0.177122	0.166052	0.287823	0.265683	0.280443	816
0.202206	0.198529	0.268382	0.330882	0.286765	0.316176	0.209559	0.1875	0.158088	0.290441	0.261029	0.290441	819
0.257353	0.136029	0.246324	0.360294	0.327206	0.283088	0.246324	0.143382	0.169118	0.275735	0.290441	0.264706	819
0.198529	0.183824	0.338235	0.279412	0.294118	0.283088	0.25	0.172794	0.213235	0.294118	0.216912	0.275735	819
0.235294	0.224265	0.235294	0.305147	0.316176	0.286765	0.202206	0.194853	0.209559	0.283088	0.231618	0.275735	819
0.227941	0.169118	0.242647	0.360294	0.264706	0.3125	0.238971	0.183824	0.194853	0.360294	0.191176	0.253676	819
0.275735	0.113971	0.227941	0.382353	0.352941	0.294118	0.224265	0.128676	0.257353	0.279412	0.194853	0.268382	819
0.249084	0.102564	0.179487	0.468864	0.271062	0.289377	0.227106	0.212454	0.157509	0.322344	0.271062	0.249084	822
0.263736	0.135531	0.282051	0.318681	0.296703	0.326007	0.227106	0.150183	0.153846	0.227106	0.296703	0.322344	822
0.201465	0.131868	0.340659	0.326007	0.29304	0.271062	0.197802	0.238095	0.14652	0.21978	0.278388	0.355311	822
0.227106	0.175824	0.21978	0.377289	0.263736	0.245421	0.300366	0.190476	0.216117	0.304029	0.190476	0.289377	822
0.271062	0.157509	0.289377	0.282051	0.267399	0.29304	0.260073	0.179487	0.25641	0.252747	0.161172	0.32967	822
0.300366	0.230769	0.172161	0.296703	0.296703	0.274725	0.241758	0.186813	0.179487	0.351648	0.190476	0.278388	822
0.21978	0.128205	0.333333	0.318681	0.29304	0.274725	0.194139	0.238095	0.150183	0.263736	0.230769	0.355311	822
0.245421	0.216117	0.205128	0.333333	0.161172	0.446886	0.212454	0.179487	0.117216	0.234432	0.238095	0.410256	822
0.271062	0.080586	0.274725	0.373626	0.300366	0.227106	0.216117	0.25641	0.164835	0.369963	0.274725	0.190476	822
0.260073	0.124542	0.223443	0.391941	0.282051	0.289377	0.252747	0.175824	0.157509	0.274725	0.271062	0.296703	822
0.251825	0.131387	0.193431	0.423358	0.29927	0.30292	0.211679	0.186131	0.167883	0.248175	0.339416	0.244526	825
0.262774	0.19708	0.218978	0.321168	0.270073	0.29927	0.259124	0.171533	0.20438	0.284672	0.281022	0.229927	825
0.175182	0.208029	0.350365	0.266423	0.29562	0.281022	0.20073	0.222628	0.208029	0.226277	0.211679	0.354015	825
0.226277	0.135036	0.266423	0.372263	0.262774	0.29562	0.222628	0.218978	0.211679	0.306569	0.233577	0.248175	825
0.270073	0.160584	0.248175	0.321168	0.244526	0.339416	0.211679	0.20438	0.193431	0.240876	0.332117	0.233577	825
0.237226	0.138686	0.328467	0.29562	0.266423	0.270073	0.248175	0.215328	0.167883	0.251825	0.266423	0.313869	825
0.29562	0.142336	0.189781	0.372263	0.324818	0.29927	0.237226	0.138686	0.19708	0.368613	0.262774	0.171533	825
0.266423	0.229927	0.229927	0.273723	0.313869	0.332117	0.189781	0.164234	0.270073	0.357664	0.135036	0.237226	825
0.375912	0.178832	0.211679	0.233577	0.313869	0.226277	0.273723	0.186131	0.208029	0.244526	0.226277	0.321168	825
0.288321	0.120438	0.251825	0.339416	0.419708	0.244526	0.193431	0.142336	0.288321	0.262774	0.189781	0.259124	825
0.193431	0.127737	0.259124	0.419708	0.281022	0.313869	0.193431	0.211679	0.135036	0.291971	0.284672	0.288321	825
0.262774	0.153285	0.244526	0.339416	0.281022	0.30292	0.237226	0.178832	0.167883	0.153285	0.423358	0.255474	825
0.237226	0.131387	0.273723	0.357664	0.266423	0.291971	0.262774	0.178832	0.20438	0.240876	0.255474	0.29927	825
0.2	0.16	0.207273	0.432727	0.392727	0.265455	0.2	0.141818	0.210909	0.305455	0.189091	0.294545	828
0.214545	0.152727	0.305455	0.327273	0.134545	0.414545	0.258182	0.192727	0.152727	0.210909	0.185455	0.450909	828
0.298182	0.181818	0.269091	0.250909	0.178182	0.487273	0.185455	0.149091	0.083636	0.243636	0.301818	0.370909	828
0.265455	0.123636	0.247273	0.363636	0.352727	0.269091	0.207273	0.170909	0.236364	0.261818	0.254545	0.247273	828
0.272727	0.112727	0.269091	0.345455	0.370909	0.290909	0.174545	0.163636	0.218182	0.189091	0.363636	0.229091	828
0.178182	0.163636	0.334545	0.323636	0.309091	0.276364	0.236364	0.178182	0.123636	0.250909	0.265455	0.36	828
0.253623	0.141304	0.286232	0.318841	0.326087	0.275362	0.210145	0.188406	0.181159	0.221014	0.206522	0.391304	831
0.195652	0.148551	0.293478	0.362319	0.315217	0.25	0.264493	0.17029	0.188406	0.217391	0.228261	0.365942	831
0.264493	0.126812	0.264493	0.344203	0.322464	0.289855	0.202899	0.184783	0.134058	0.213768	0.278986	0.373188	831
0.206522	0.206522	0.25	0.336957	0.217391	0.362319	0.195652	0.224638	0.137681	0.23913	0.278986	0.344203	831
0.34058	0.17029	0.188406	0.300725	0.322464	0.268116	0.246377	0.163043	0.307971	0.380435	0.163043	0.148551	831
0.212996	0.133574	0.303249	0.350181	0.277978	0.296029	0.198556	0.227437	0.223827	0.180505	0.259928	0.33574	834
0.238267	0.198556	0.241877	0.3213	0.368231	0.263538	0.209386	0.158845	0.158845	0.314079	0.241877	0.285199	834
0.285199	0.166065	0.231047	0.31769	0.285199	0.31769	0.234657	0.162455	0.184116	0.256318	0.281588	0.277978	834
0.310469	0.202166	0.184116	0.303249	0.357401	0.277978	0.166065	0.198556	0.292419	0.404332	0.115523	0.187726	834
0.180505	0.126354	0.33213	0.361011	0.296029	0.281588	0.220217	0.202166	0.173285	0.285199	0.238267	0.303249	834
0.274368	0.133574	0.274368	0.31769	0.306859	0.314079	0.223827	0.155235	0.133574	0.296029	0.288809	0.281588	834
0.234657	0.166065	0.220217	0.379061	0.256318	0.33935	0.234657	0.169675	0.158845	0.292419	0.238267	0.310469	834
0.209386	0.202166	0.249097	0.33935	0.151625	0.407942	0.274368	0.166065	0.115523	0.220217	0.234657	0.429603	834
0.191336	0.166065	0.310469	0.33213	0.151625	0.411552	0.249097	0.187726	0.068592	0.176895	0.314079	0.440433	834
0.198556	0.155235	0.263538	0.382671	0.281588	0.299639	0.202166	0.216606	0.191336	0.274368	0.216606	0.31769	834
0.251799	0.172662	0.161871	0.413669	0.338129	0.294964	0.23741	0.129496	0.233813	0.341727	0.197842	0.226619	837
0.226619	0.18705	0.269784	0.316547	0.31295	0.248201	0.23741	0.201439	0.147482	0.241007	0.291367	0.320144	837
0.197842	0.125899	0.26259	0.413669	0.269784	0.280576	0.251799	0.197842	0.143885	0.219424	0.284173	0.352518	837
0.294964	0.151079	0.18705	0.366906	0.320144	0.298561	0.194245	0.18705	0.151079	0.294964	0.316547	0.23741	837
0.230216	0.21223	0.233813	0.323741	0.356115	0.269784	0.205036	0.169065	0.154676	0.284173	0.294964	0.266187	837
0.294964	0.172662	0.251799	0.280576	0.356115	0.341727	0.129496	0.172662	0.269784	0.276978	0.194245	0.258993	837
0.18705	0.172662	0.366906	0.273381	0.338129	0.298561	0.172662	0.190647	0.143885	0.298561	0.226619	0.330935	837
0.283154	0.204301	0.265233	0.247312	0.365591	0.272401	0.189964	0.172043	0.154122	0.168459	0.37276	0.304659	840
0.25448	0.164875	0.293907	0.286738	0.311828	0.283154	0.218638	0.18638	0.225806	0.301075	0.204301	0.268817	840
0.196429	0.171429	0.282143	0.35	0.292857	0.271429	0.232143	0.203571	0.164286	0.225	0.264286	0.346429	843
0.260714	0.135714	0.257143	0.346429	0.335714	0.328571	0.178571	0.157143	0.171429	0.346429	0.25	0.232143	843
0.3	0.214286	0.207143	0.278571	0.175	0.442857	0.242857	0.139286	0.082143	0.196429	0.339286	0.382143	843
0.307143	0.232143	0.203571	0.257143	0.367857	0.314286	0.182143	0.135714	0.189286	0.339286	0.167857	0.303571	843
0.239286	0.128571	0.321429	0.310714	0.332143	0.285714	0.189286	0.192857	0.157143	0.217857	0.321429	0.303571	843
0.375	0.207143	0.114286	0.303571	0.385714	0.289286	0.185714	0.139286	0.317857	0.414286	0.121429	0.146429	843
0.252669	0.202847	0.199288	0.345196	0.117438	0.41637	0.27758	0.188612	0.131673	0.234875	0.245552	0.3879	846
0.177936	0.202847	0.295374	0.323843	0.338078	0.302491	0.188612	0.170819	0.142349	0.288256	0.177936	0.391459	846
0.185053	0.13879	0.238434	0.437722	0.27758	0.295374	0.245552	0.181495	0.234875	0.266904	0.220641	0.27758	846
0.30605	0.181495	0.220641	0.291815	0.163701	0.451957	0.245552	0.13879	0.088968	0.170819	0.338078	0.402135	846
0.220641	0.206406	0.185053	0.3879	0.181495	0.370107	0.256228	0.192171	0.149466	0.338078	0.288256	0.224199	846
0.274021	0.128114	0.252669	0.345196	0.316726	0.27758	0.231317	0.174377	0.106762	0.145907	0.412811	0.33452	846
0.198582	0.180851	0.262411	0.358156	0.248227	0.27305	0.265957	0.212766	0.180851	0.248227	0.180851	0.390071	849
0.248227	0.205674	0.22695	0.319149	0.343972	0.262411	0.20922	0.184397	0.265957	0.365248	0.170213	0.198582	849
0.287234	0.223404	0.187943	0.301418	0.152482	0.400709	0.237589	0.20922	0.117021	0.280142	0.308511	0.294326	849
0.241135	0.138298	0.287234	0.333333	0.29078	0.301418	0.248227	0.159574	0.212766	0.262411	0.212766	0.312057	849
0.255319	0.173759	0.29078	0.280142	0.358156	0.265957	0.170213	0.205674	0.159574	0.315603	0.276596	0.248227	849
0.241135	0.138298	0.230496	0.390071	0.297872	0.312057	0.241135	0.148936	0.191489	0.265957	0.255319	0.287234	849
0.287234	0.156028	0.241135	0.315603	0.301418	0.283688	0.244681	0.170213	0.156028	0.244681	0.265957	0.333333	849
0.223404	0.180851	0.304965	0.29078	0.336879	0.287234	0.177305	0.198582	0.117021	0.343972	0.216312	0.322695	849
0.254417	0.102473	0.261484	0.381625	0.303887	0.335689	0.190813	0.169611	0.155477	0.261484	0.303887	0.279152	852
0.275618	0.081272	0.155477	0.487633	0.349823	0.29682	0.222615	0.130742	0.240283	0.254417	0.279152	0.226148	852
0.222615	0.137809	0.318021	0.321555	0.328622	0.257951	0.236749	0.176678	0.141343	0.272085	0.229682	0.35689	852
0.222615	0.14841	0.254417	0.374558	0.254417	0.29682	0.243816	0.204947	0.183746	0.286219	0.215548	0.314488	852
0.254417	0.14841	0.257951	0.339223	0.215548	0.378092	0.204947	0.201413	0.159011	0.257951	0.318021	0.265018	852
0.250883	0.166078	0.229682	0.353357	0.335689	0.272085	0.250883	0.141343	0.187279	0.325088	0.261484	0.226148	852
0.265018	0.141343	0.229682	0.363958	0.289753	0.321555	0.215548	0.173145	0.151943	0.257951	0.265018	0.325088	852
0.325088	0.162544	0.240283	0.272085	0.388693	0.275618	0.155477	0.180212	0.212014	0.34629	0.190813	0.250883	852
0.349823	0.243816	0.169611	0.236749	0.360424	0.325088	0.173145	0.141343	0.275618	0.466431	0.130742	0.127208	852
0.212014	0.176678	0.318021	0.293286	0.325088	0.272085	0.215548	0.187279	0.183746	0.233216	0.332155	0.250883	852
0.176056	0.21831	0.278169	0.327465	0.214789	0.380282	0.225352	0.179577	0.140845	0.302817	0.161972	0.394366	855
0.380282	0.193662	0.169014	0.257042	0.362676	0.316901	0.183099	0.137324	0.330986	0.323944	0.18662	0.158451	855
0.225352	0.193662	0.271127	0.309859	0.235915	0.316901	0.260563	0.18662	0.21831	0.271127	0.190141	0.320423	855
0.197183	0.126761	0.341549	0.334507	0.369718	0.292254	0.228873	0.109155	0.151408	0.183099	0.193662	0.471831	855
0.25	0.126761	0.225352	0.397887	0.31338	0.327465	0.204225	0.15493	0.165493	0.264085	0.271127	0.299296	855
0.21831	0.200704	0.232394	0.348592	0.126761	0.422535	0.214789	0.235915	0.183099	0.264085	0.278169	0.274648	855
0.225352	0.151408	0.232394	0.390845	0.309859	0.285211	0.228873	0.176056	0.242958	0.267606	0.21831	0.271127	855
0.246479	0.140845	0.225352	0.387324	0.323944	0.28169	0.264085	0.130282	0.158451	0.25	0.264085	0.327465	855
0.257042	0.176056	0.235915	0.330986	0.288732	0.309859	0.211268	0.190141	0.133803	0.31338	0.334507	0.21831	855
0.228873	0.161972	0.302817	0.306338	0.285211	0.31338	0.21831	0.183099	0.179577	0.264085	0.299296	0.257042	855
0.228873	0.137324	0.253521	0.380282	0.355634	0.274648	0.211268	0.158451	0.15493	0.21831	0.299296	0.327465	855
0.221831	0.144366	0.239437	0.394366	0.31338	0.292254	0.197183	0.197183	0.133803	0.18662	0.292254	0.387324	855
0.2	0.25614	0.217544	0.326316	0.157895	0.414035	0.224561	0.203509	0.178947	0.263158	0.22807	0.329825	858
0.235088	0.150877	0.263158	0.350877	0.326316	0.294737	0.22807	0.150877	0.119298	0.207018	0.273684	0.4	858
0.287719	0.189474	0.175439	0.347368	0.203509	0.403509	0.22807	0.164912	0.150877	0.291228	0.308772	0.249123	858
0.214035	0.147368	0.315789	0.322807	0.294737	0.287719	0.221053	0.196491	0.192982	0.210526	0.235088	0.361404	858
0.263158	0.164912	0.238596	0.333333	0.333333	0.263158	0.235088	0.168421	0.284211	0.249123	0.182456	0.284211	858
0.277193	0.133333	0.249123	0.340351	0.305263	0.280702	0.25614	0.157895	0.2	0.291228	0.266667	0.242105	858
0.259649	0.140351	0.224561	0.375439	0.322807	0.259649	0.238596	0.178947	0.178947	0.263158	0.350877	0.207018	858
0.238596	0.140351	0.238596	0.382456	0.329825	0.263158	0.2	0.207018	0.136842	0.217544	0.354386	0.291228	858
0.210526	0.189474	0.340351	0.259649	0.259649	0.329825	0.2	0.210526	0.115789	0.280702	0.242105	0.361404	858
0.301754	0.150877	0.231579	0.315789	0.294737	0.294737	0.238596	0.17193	0.210526	0.196491	0.259649	0.333333	858
0.361404	0.214035	0.164912	0.259649	0.340351	0.326316	0.161404	0.17193	0.287719	0.357895	0.175439	0.178947	858
0.185965	0.164912	0.245614	0.403509	0.249123	0.319298	0.284211	0.147368	0.249123	0.284211	0.214035	0.252632	858
0.202797	0.157343	0.307692	0.332168	0.307692	0.297203	0.216783	0.178322	0.167832	0.286713	0.255245	0.29021	861
0.223776	0.136364	0.262238	0.377622	0.265734	0.307692	0.265734	0.160839	0.174825	0.293706	0.223776	0.307692	861
0.15035	0.206294	0.318182	0.325175	0.311189	0.269231	0.223776	0.195804	0.213287	0.29021	0.244755	0.251748	861
0.213287	0.181818	0.318182	0.286713	0.29021	0.29021	0.22028	0.199301	0.132867	0.258741	0.248252	0.36014	861
0.216783	0.111888	0.234266	0.437063	0.255245	0.297203	0.262238	0.185315	0.213287	0.230769	0.195804	0.36014	861
0.283217	0.136364	0.185315	0.395105	0.234266	0.384615	0.206294	0.174825	0.15035	0.307692	0.297203	0.244755	861
0.258741	0.125874	0.20979	0.405594	0.304196	0.304196	0.223776	0.167832	0.185315	0.255245	0.307692	0.251748	861
0.195804	0.122378	0.293706	0.388112	0.325175	0.276224	0.251748	0.146853	0.206294	0.230769	0.230769	0.332168	861
0.227273	0.15035	0.241259	0.381119	0.283217	0.29021	0.213287	0.213287	0.171329	0.202797	0.304196	0.321678	861
0.258741	0.104895	0.20979	0.426573	0.286713	0.255245	0.29021	0.167832	0.213287	0.251748	0.304196	0.230769	861
0.335664	0.188811	0.188811	0.286713	0.328671	0.307692	0.223776	0.13986	0.22028	0.335664	0.262238	0.181818	861
0.209059	0.142857	0.299652	0.348432	0.261324	0.320557	0.219512	0.198606	0.121951	0.236934	0.278746	0.362369	864
0.25784	0.163763	0.268293	0.310105	0.337979	0.285714	0.191638	0.184669	0.205575	0.33101	0.209059	0.254355	864
0.216028	0.198606	0.233449	0.351916	0.121951	0.439024	0.219512	0.219512	0.15331	0.226481	0.243902	0.376307	864
0.226481	0.111498	0.264808	0.397213	0.299652	0.313589	0.219512	0.167247	0.181185	0.275261	0.240418	0.303136	864
0.229965	0.198606	0.261324	0.310105	0.1777	0.348432	0.191638	0.28223	0.121951	0.243902	0.296167	0.337979	864
0.226481	0.15331	0.254355	0.365854	0.320557	0.243902	0.191638	0.243902	0.195122	0.247387	0.275261	0.28223	864
0.222997	0.139373	0.303136	0.334495	0.254355	0.33101	0.219512	0.195122	0.181185	0.247387	0.264808	0.30662	864
0.243902	0.087108	0.289199	0.379791	0.355401	0.299652	0.181185	0.163763	0.174216	0.219512	0.261324	0.344948	864
0.285714	0.132404	0.219512	0.362369	0.334495	0.292683	0.216028	0.156794	0.139373	0.205575	0.337979	0.317073	864
0.229965	0.163763	0.261324	0.344948	0.278746	0.299652	0.181185	0.240418	0.12892	0.205575	0.292683	0.372822	864
0.232639	0.173611	0.243056	0.350694	0.34375	0.288194	0.208333	0.159722	0.15625	0.277778	0.354167	0.211806	867
0.239583	0.190972	0.28125	0.288194	0.295139	0.236111	0.184028	0.284722	0.166667	0.215278	0.291667	0.326389	867
0.25	0.131944	0.284722	0.333333	0.277778	0.309028	0.190972	0.222222	0.121528	0.263889	0.291667	0.322917	867
0.25	0.090278	0.253472	0.40625	0.277778	0.3125	0.232639	0.177083	0.15625	0.277778	0.309028	0.256944	867
0.277778	0.170139	0.166667	0.385417	0.322917	0.295139	0.222222	0.159722	0.229167	0.270833	0.260417	0.239583	867
0.229167	0.159722	0.25	0.361111	0.333333	0.263889	0.222222	0.180556	0.125	0.28125	0.243056	0.350694	867
0.318339	0.096886	0.15917	0.425606	0.256055	0.287197	0.269896	0.186851	0.17301	0.249135	0.359862	0.217993	870
0.283737	0.141869	0.221453	0.352941	0.301038	0.314879	0.242215	0.141869	0.186851	0.297578	0.249135	0.266436	870
0.297578	0.138408	0.228374	0.33564	0.311419	0.269896	0.259516	0.15917	0.224913	0.259516	0.259516	0.256055	870
0.252595	0.15917	0.256055	0.33218	0.290657	0.314879	0.224913	0.16955	0.204152	0.176471	0.3391	0.280277	870
0.256055	0.217993	0.214533	0.311419	0.349481	0.256055	0.204152	0.190311	0.128028	0.252595	0.301038	0.318339	870
0.294118	0.124567	0.266436	0.314879	0.370242	0.304498	0.186851	0.138408	0.252595	0.294118	0.217993	0.235294	870
0.214533	0.16609	0.314879	0.304498	0.304498	0.280277	0.231834	0.183391	0.15917	0.273356	0.259516	0.307958	870
0.244828	0.186207	0.275862	0.293103	0.151724	0.424138	0.231034	0.193103	0.144828	0.251724	0.213793	0.389655	873
0.168966	0.213793	0.286207	0.331034	0.3	0.241379	0.241379	0.217241	0.144828	0.268966	0.210345	0.375862	873
0.265517	0.103448	0.265517	0.365517	0.303448	0.265517	0.241379	0.189655	0.17931	0.224138	0.358621	0.237931	873
0.272414	0.265517	0.165517	0.296552	0.265517	0.317241	0.224138	0.193103	0.286207	0.355172	0.234483	0.124138	873
0.251724	0.224138	0.227586	0.296552	0.210345	0.393103	0.237931	0.158621	0.155172	0.237931	0.327586	0.27931	873
0.317241	0.113793	0.22069	0.348276	0.337931	0.289655	0.168966	0.203448	0.175862	0.217241	0.327586	0.27931	873
0.231034	0.210345	0.224138	0.334483	0.210345	0.396552	0.217241	0.175862	0.141379	0.255172	0.196552	0.406897	873
0.219931	0.103093	0.292096	0.38488	0.285223	0.261168	0.164948	0.28866	0.178694	0.333333	0.247423	0.24055	876
0.268041	0.137457	0.209622	0.38488	0.298969	0.298969	0.226804	0.175258	0.189003	0.312715	0.19244	0.305842	876
0.219931	0.189003	0.271478	0.319588	0.209622	0.42268	0.206186	0.161512	0.103093	0.154639	0.295533	0.446735	876
0.209622	0.216495	0.281787	0.292096	0.199313	0.405498	0.182131	0.213058	0.109966	0.271478	0.333333	0.285223	876
0.19244	0.116838	0.250859	0.439863	0.223368	0.271478	0.298969	0.206186	0.161512	0.278351	0.257732	0.302405	876
0.202055	0.191781	0.30137	0.304795	0.308219	0.287671	0.184932	0.219178	0.150685	0.277397	0.263699	0.308219	879
0.260274	0.123288	0.222603	0.393836	0.263699	0.325342	0.243151	0.167808	0.191781	0.311644	0.229452	0.267123	879
0.226027	0.150685	0.294521	0.328767	0.236301	0.291096	0.253425	0.219178	0.212329	0.236301	0.280822	0.270548	879
0.267123	0.109589	0.246575	0.376712	0.35274	0.328767	0.150685	0.167808	0.14726	0.243151	0.34589	0.263699	879
0.291096	0.109589	0.222603	0.376712	0.270548	0.304795	0.253425	0.171233	0.157534	0.308219	0.239726	0.294521	879
0.277397	0.143836	0.280822	0.297945	0.308219	0.311644	0.202055	0.178082	0.191781	0.263699	0.30137	0.243151	879
0.243151	0.126712	0.287671	0.342466	0.284247	0.260274	0.294521	0.160959	0.181507	0.291096	0.294521	0.232877	879
0.219178	0.171233	0.260274	0.349315	0.308219	0.287671	0.19863	0.205479	0.14726	0.181507	0.315068	0.356164	879
0.273973	0.14726	0.246575	0.332192	0.335616	0.311644	0.184932	0.167808	0.10274	0.232877	0.325342	0.339041	879
